0.5 0.5 0.5 8 0
0.74 0.58 0.45 9 0
0.79 0.62 0.45 10 0
0.73 0.67 0.63 11 0
0.6 0.6 0.6 13 0
0.73 0.76 0.69 14 0
0.62 0.67 0.54 15 0
0.63 0.68 0.56 16 0
0.65 0.7 0.56 17 0
0.65 0.69 0.58 18 0
0.6 0.6 0.6 19 0
0.5 0.5 0.5 8 1
0.87 0.74 0.53 9 1
0.84 0.73 0.4 10 1
0.84 0.74 0.56 11 1
0.78 0.76 0.62 12 1
0.68 0.76 0.48 13 1
0.63 0.75 0.44 14 1
0.59 0.72 0.39 15 1
0.58 0.71 0.38 16 1
0.58 0.71 0.38 17 1
0.58 0.71 0.38 18 1
0.58 0.71 0.4 19 1
0.71 0.79 0.55 20 1
0.68 0.7 0.61 21 1
0.5 0.5 0.5 22 1
0.87 0.79 0.62 9 2
0.74 0.66 0.34 10 2
0.83 0.74 0.53 11 2
0.82 0.82 0.64 12 2
0.55 0.65 0.22 13 2
0.5 0.64 0.18 14 2
0.53 0.67 0.27 15 2
0.56 0.7 0.35 16 2
0.56 0.7 0.33 17 2
0.55 0.7 0.33 18 2
0.55 0.69 0.32 19 2
0.56 0.7 0.33 20 2
0.58 0.72 0.39 21 2
0.67 0.78 0.51 22 2
0.65 0.67 0.56 23 2
0.68 0.71 0.6 9 3
0.6 0.73 0.28 10 3
0.51 0.65 0.22 11 3
0.79 0.85 0.62 12 3
0.68 0.75 0.42 13 3
0.49 0.62 0.11 14 3
0.48 0.63 0.13 15 3
0.5 0.65 0.21 16 3
0.51 0.67 0.24 17 3
0.54 0.69 0.29 18 3
0.55 0.7 0.31 19 3
0.54 0.69 0.28 20 3
0.53 0.69 0.29 21 3
0.5 0.65 0.24 22 3
0.55 0.69 0.28 23 3
0.66 0.73 0.51 24 3
1.0 1.0 1.0 25 3
0.65 0.71 0.59 9 4
0.6 0.73 0.34 10 4
0.61 0.73 0.42 11 4
0.53 0.66 0.29 12 4
0.79 0.82 0.66 13 4
0.66 0.75 0.4 14 4
0.47 0.62 0.07 15 4
0.46 0.62 0.09 16 4
0.47 0.62 0.11 17 4
0.48 0.64 0.15 18 4
0.5 0.65 0.19 19 4
0.5 0.65 0.19 20 4
0.49 0.65 0.18 21 4
0.49 0.65 0.18 22 4
0.47 0.64 0.16 23 4
0.5 0.65 0.2 24 4
0.64 0.73 0.45 25 4
0.64 0.64 0.57 9 5
0.64 0.76 0.39 10 5
0.66 0.72 0.51 11 5
0.57 0.67 0.41 12 5
0.56 0.67 0.35 13 5
0.76 0.78 0.64 14 5
0.64 0.74 0.37 15 5
0.46 0.63 0.07 16 5
0.46 0.63 0.06 17 5
0.44 0.61 0.07 18 5
0.45 0.62 0.07 19 5
0.45 0.62 0.1 20 5
0.45 0.62 0.11 21 5
0.47 0.63 0.13 22 5
0.47 0.64 0.13 23 5
0.45 0.63 0.14 24 5
0.49 0.64 0.2 25 5
0.66 0.71 0.57 26 5
0.62 0.62 0.56 9 6
0.64 0.75 0.39 10 6
0.65 0.68 0.54 11 6
0.6 0.6 0.6 12 6
0.56 0.66 0.42 13 6
0.57 0.67 0.38 14 6
0.76 0.81 0.66 15 6
0.65 0.75 0.4 16 6
0.47 0.63 0.09 17 6
0.45 0.62 0.05 18 6
0.44 0.62 0.07 19 6
0.43 0.6 0.08 20 6
0.42 0.6 0.07 21 6
0.44 0.62 0.07 22 6
0.45 0.62 0.09 23 6
0.45 0.63 0.09 24 6
0.46 0.63 0.11 25 6
0.55 0.69 0.26 26 6
0.58 0.58 0.58 27 6
0.6 0.65 0.55 9 7
0.62 0.73 0.38 10 7
0.62 0.65 0.55 11 7
0.67 0.67 0.67 13 7
0.66 0.73 0.54 14 7
0.58 0.67 0.4 15 7
0.78 0.8 0.69 16 7
0.62 0.72 0.38 17 7
0.47 0.63 0.09 18 7
0.44 0.62 0.05 19 7
0.44 0.62 0.06 20 7
0.44 0.62 0.09 21 7
0.42 0.6 0.08 22 7
0.44 0.62 0.09 23 7
0.44 0.62 0.07 24 7
0.45 0.63 0.07 25 7
0.45 0.63 0.11 26 7
0.63 0.73 0.44 27 7
0.65 0.69 0.59 9 8
0.6 0.71 0.37 10 8
0.61 0.66 0.55 11 8
0.5 0.5 0.5 14 8
0.69 0.76 0.58 15 8
0.56 0.66 0.38 16 8
0.65 0.7 0.6 17 8
0.62 0.71 0.4 18 8
0.49 0.65 0.13 19 8
0.46 0.63 0.07 20 8
0.44 0.63 0.06 21 8
0.44 0.63 0.09 22 8
0.44 0.62 0.1 23 8
0.43 0.61 0.09 24 8
0.44 0.62 0.08 25 8
0.44 0.62 0.07 26 8
0.54 0.69 0.24 27 8
0.64 0.64 0.57 28 8
0.6 0.65 0.5 9 9
0.59 0.71 0.38 10 9
0.67 0.67 0.58 11 9
0.57 0.57 0.57 15 9
0.69 0.76 0.55 16 9
0.59 0.68 0.41 17 9
0.64 0.64 0.64 18 9
0.62 0.7 0.43 19 9
0.49 0.65 0.17 20 9
0.45 0.64 0.08 21 9
0.45 0.64 0.09 22 9
0.45 0.64 0.08 23 9
0.45 0.64 0.1 24 9
0.45 0.64 0.11 25 9
0.45 0.63 0.1 26 9
0.46 0.64 0.1 27 9
0.61 0.72 0.34 28 9
0.5 0.67 0.5 29 9
0.6 0.67 0.49 9 10
0.56 0.68 0.35 10 10
0.67 0.67 0.67 11 10
0.57 0.57 0.57 16 10
0.64 0.72 0.46 17 10
0.59 0.67 0.44 18 10
1.0 1.0 1.0 19 10
0.63 0.65 0.51 20 10
0.56 0.69 0.28 21 10
0.48 0.65 0.16 22 10
0.46 0.64 0.11 23 10
0.48 0.67 0.11 24 10
0.47 0.66 0.12 25 10
0.47 0.65 0.11 26 10
0.47 0.66 0.11 27 10
0.51 0.67 0.17 28 10
0.67 0.78 0.46 29 10
0.61 0.69 0.47 9 11
0.62 0.72 0.44 10 11
0.72 0.72 0.64 17 11
0.63 0.71 0.44 18 11
0.65 0.67 0.55 19 11
0.62 0.62 0.5 21 11
0.67 0.74 0.51 22 11
0.57 0.71 0.28 23 11
0.53 0.68 0.2 24 11
0.54 0.69 0.23 25 11
0.54 0.7 0.22 26 11
0.56 0.71 0.24 27 11
0.69 0.78 0.46 28 11
0.7 0.76 0.56 29 11
0.65 0.72 0.48 9 12
0.62 0.7 0.47 10 12
0.76 0.8 0.62 18 12
0.69 0.74 0.5 19 12
0.57 0.57 0.57 20 12
0.67 0.67 0.67 23 12
0.62 0.66 0.57 24 12
0.71 0.73 0.63 25 12
0.68 0.68 0.58 26 12
0.6 0.6 0.6 27 12
0.5 0.5 0.5 8 13
0.57 0.66 0.37 9 13
0.56 0.61 0.44 10 13
0.71 0.71 0.65 18 13
0.71 0.75 0.51 19 13
0.69 0.71 0.58 20 13
0.58 0.58 0.58 8 14
0.56 0.64 0.37 9 14
0.58 0.61 0.5 10 14
0.68 0.72 0.51 19 14
0.69 0.71 0.49 20 14
0.63 0.66 0.55 8 15
0.56 0.64 0.36 9 15
0.58 0.58 0.5 10 15
0.68 0.68 0.56 19 15
0.67 0.7 0.45 20 15
0.5 0.5 0.5 21 15
0.5 0.5 0.5 4 16
1.0 1.0 1.0 5 16
0.6 0.62 0.49 8 16
0.58 0.65 0.38 9 16
0.55 0.55 0.55 10 16
0.62 0.65 0.56 19 16
0.62 0.68 0.38 20 16
0.65 0.65 0.55 21 16
0.66 0.61 0.61 2 17
0.8 0.67 0.67 3 17
0.78 0.6 0.61 4 17
0.74 0.54 0.55 5 17
0.72 0.58 0.58 6 17
0.64 0.59 0.59 7 17
0.69 0.73 0.55 8 17
0.57 0.65 0.37 9 17
0.67 0.67 0.67 10 17
0.5 0.5 0.5 16 17
0.67 0.67 0.67 17 17
0.67 0.67 0.67 18 17
0.69 0.69 0.58 19 17
0.66 0.71 0.42 20 17
0.65 0.65 0.53 21 17
0.69 0.62 0.62 22 17
0.75 0.67 0.67 23 17
0.75 0.68 0.66 24 17
0.6 0.6 0.6 25 17
0.67 0.6 0.6 1 18
0.85 0.72 0.73 2 18
0.78 0.56 0.58 3 18
0.64 0.2 0.25 4 18
0.6 0.12 0.18 5 18
0.63 0.27 0.32 6 18
0.64 0.39 0.41 7 18
0.75 0.7 0.55 8 18
0.74 0.76 0.51 9 18
1.0 1.0 1.0 10 18
1.0 1.0 1.0 14 18
0.76 0.71 0.71 15 18
0.83 0.71 0.71 16 18
0.77 0.57 0.57 17 18
0.73 0.47 0.49 18 18
0.72 0.47 0.47 19 18
0.63 0.47 0.37 20 18
0.66 0.44 0.42 21 18
0.65 0.37 0.4 22 18
0.67 0.38 0.41 23 18
0.67 0.31 0.35 24 18
0.74 0.48 0.49 25 18
0.66 0.61 0.61 26 18
1.0 1.0 1.0 0 19
0.85 0.76 0.76 1 19
0.87 0.73 0.75 2 19
0.82 0.61 0.64 3 19
0.61 0.16 0.22 4 19
0.6 0.1 0.16 5 19
0.78 0.5 0.53 6 19
0.8 0.6 0.62 7 19
0.68 0.45 0.46 8 19
0.71 0.53 0.49 9 19
0.7 0.6 0.6 10 19
0.57 0.57 0.57 11 19
0.73 0.69 0.69 14 19
0.81 0.69 0.7 15 19
0.78 0.57 0.59 16 19
0.72 0.28 0.34 17 19
0.69 0.1 0.16 18 19
0.73 0.23 0.3 19 19
