0.5 0.5 0.5 27 0
0.53 0.43 0.34 28 0
0.68 0.58 0.47 29 0
0.61 0.49 0.35 30 0
0.5 0.5 0.5 26 1
0.63 0.54 0.45 27 1
0.73 0.62 0.49 28 1
0.78 0.67 0.51 29 1
0.77 0.63 0.38 30 1
0.5 0.5 0.5 31 1
0.57 0.57 0.5 26 2
0.8 0.69 0.5 27 2
0.8 0.67 0.47 28 2
0.71 0.57 0.37 29 2
0.66 0.52 0.33 30 2
0.64 0.57 0.5 26 3
0.89 0.78 0.49 27 3
0.87 0.74 0.42 28 3
0.76 0.6 0.26 29 3
0.62 0.51 0.31 30 3
0.62 0.62 0.5 26 4
0.92 0.82 0.52 27 4
0.89 0.77 0.43 28 4
0.81 0.68 0.3 29 4
0.55 0.55 0.45 30 4
0.6 0.6 0.5 26 5
0.91 0.81 0.49 27 5
0.89 0.77 0.42 28 5
0.83 0.7 0.33 29 5
0.67 0.67 0.33 30 5
0.63 0.58 0.47 26 6
0.92 0.82 0.46 27 6
0.89 0.77 0.4 28 6
0.85 0.72 0.34 29 6
0.67 0.67 0.67 30 6
0.78 0.71 0.5 26 7
0.92 0.81 0.43 27 7
0.91 0.78 0.4 28 7
0.87 0.73 0.34 29 7
0.63 0.58 0.42 30 7
0.57 0.57 0.43 25 8
0.93 0.83 0.49 26 8
0.93 0.81 0.43 27 8
0.92 0.8 0.43 28 8
0.89 0.76 0.4 29 8
0.82 0.71 0.37 30 8
1.0 1.0 0.0 31 8
1.0 1.0 0.0 24 9
0.87 0.8 0.51 25 9
0.93 0.82 0.46 26 9
0.94 0.82 0.45 27 9
0.93 0.81 0.45 28 9
0.91 0.79 0.45 29 9
0.87 0.75 0.41 30 9
0.73 0.65 0.44 31 9
0.74 0.65 0.47 24 10
0.94 0.83 0.46 25 10
0.92 0.8 0.43 26 10
0.93 0.81 0.41 27 10
0.91 0.79 0.41 28 10
0.89 0.77 0.42 29 10
0.87 0.75 0.42 30 10
0.86 0.73 0.39 31 10
1.0 1.0 1.0 23 11
0.91 0.81 0.47 24 11
0.94 0.83 0.44 25 11
0.94 0.82 0.43 26 11
0.93 0.8 0.4 27 11
0.91 0.78 0.4 28 11
0.89 0.76 0.4 29 11
0.87 0.75 0.39 30 11
0.85 0.73 0.38 31 11
0.74 0.67 0.45 23 12
0.94 0.82 0.42 24 12
0.94 0.83 0.44 25 12
0.93 0.81 0.41 26 12
0.92 0.8 0.4 27 12
0.91 0.78 0.4 28 12
0.89 0.76 0.4 29 12
0.87 0.75 0.39 30 12
0.85 0.71 0.36 31 12
0.57 0.57 0.43 22 13
0.94 0.84 0.49 23 13
0.94 0.82 0.42 24 13
0.94 0.82 0.42 25 13
0.92 0.78 0.36 26 13
0.91 0.79 0.38 27 13
0.9 0.77 0.38 28 13
0.88 0.76 0.39 29 13
0.87 0.75 0.39 30 13
0.85 0.71 0.35 31 13
0.5 0.5 0.5 21 14
0.91 0.82 0.51 22 14
0.94 0.83 0.43 23 14
0.95 0.83 0.44 24 14
0.93 0.8 0.39 25 14
0.91 0.77 0.36 26 14
0.91 0.76 0.35 27 14
0.89 0.75 0.35 28 14
0.88 0.75 0.37 29 14
0.87 0.73 0.37 30 14
0.85 0.71 0.36 31 14
0.5 0.5 0.5 20 15
0.85 0.76 0.47 21 15
0.94 0.83 0.45 22 15
0.94 0.83 0.44 23 15
0.94 0.82 0.43 24 15
0.93 0.8 0.38 25 15
0.92 0.78 0.36 26 15
0.9 0.75 0.33 27 15
0.88 0.73 0.3 28 15
0.87 0.72 0.31 29 15
0.85 0.72 0.34 30 15
0.84 0.7 0.35 31 15
0.6 0.6 0.4 1 16
0.57 0.57 0.43 2 16
0.57 0.57 0.57 19 16
0.87 0.79 0.48 20 16
0.95 0.83 0.44 21 16
0.94 0.83 0.44 22 16
0.95 0.83 0.44 23 16
0.93 0.8 0.4 24 16
0.92 0.79 0.38 25 16
0.91 0.78 0.35 26 16
0.89 0.75 0.31 27 16
0.87 0.71 0.26 28 16
0.86 0.7 0.27 29 16
0.85 0.71 0.33 30 16
0.82 0.69 0.36 31 16
0.64 0.59 0.32 0 17
0.83 0.69 0.27 1 17
0.87 0.73 0.35 2 17
0.87 0.75 0.43 3 17
0.75 0.67 0.45 4 17
0.67 0.63 0.47 5 17
0.6 0.6 0.4 6 17
0.5 0.5 0.5 17 17
0.78 0.74 0.55 18 17
0.91 0.8 0.44 19 17
0.94 0.82 0.44 20 17
0.94 0.82 0.44 21 17
0.94 0.82 0.43 22 17
0.93 0.8 0.39 23 17
0.92 0.78 0.37 24 17
0.91 0.78 0.36 25 17
0.9 0.75 0.31 26 17
0.87 0.73 0.28 27 17
0.86 0.71 0.27 28 17
0.85 0.7 0.29 29 17
0.84 0.71 0.35 30 17
0.75 0.64 0.39 31 17
0.84 0.68 0.19 0 18
0.91 0.76 0.24 1 18
0.91 0.76 0.29 2 18
0.88 0.74 0.35 3 18
0.9 0.78 0.4 4 18
0.9 0.77 0.41 5 18
0.9 0.78 0.43 6 18
0.89 0.78 0.49 7 18
0.71 0.64 0.46 8 18
0.61 0.61 0.46 9 18
0.5 0.5 0.5 14 18
0.64 0.64 0.5 15 18
0.83 0.74 0.47 16 18
0.91 0.8 0.44 17 18
0.93 0.82 0.44 18 18
0.94 0.82 0.43 19 18
0.94 0.82 0.43 20 18
0.94 0.82 0.42 21 18
0.93 0.8 0.39 22 18
0.92 0.78 0.36 23 18
0.91 0.78 0.35 24 18
0.9 0.76 0.32 25 18
0.87 0.72 0.26 26 18
0.86 0.7 0.26 27 18
0.85 0.7 0.29 28 18
0.84 0.7 0.32 29 18
0.84 0.71 0.35 30 18
0.67 0.5 0.5 31 18
0.89 0.74 0.26 0 19
0.92 0.77 0.27 1 19
0.91 0.76 0.29 2 19
0.9 0.75 0.3 3 19
0.92 0.76 0.31 4 19
0.91 0.76 0.32 5 19
0.9 0.76 0.36 6 19
0.91 0.79 0.42 7 19
0.91 0.79 0.43 8 19
0.91 0.8 0.43 9 19
0.92 0.8 0.44 10 19
0.92 0.81 0.47 11 19
0.89 0.78 0.45 12 19
0.92 0.81 0.47 13 19
0.93 0.82 0.48 14 19
0.93 0.82 0.45 15 19
0.93 0.82 0.44 16 19
0.93 0.81 0.42 17 19
0.94 0.81 0.41 18 19
0.94 0.82 0.41 19 19
0.94 0.81 0.4 20 19
0.93 0.79 0.37 21 19
0.92 0.78 0.36 22 19
0.91 0.77 0.35 23 19
0.9 0.75 0.31 24 19
0.87 0.71 0.25 25 19
0.84 0.68 0.23 26 19
0.84 0.68 0.26 27 19
0.84 0.69 0.31 28 19
0.84 0.7 0.33 29 19
0.72 0.64 0.42 30 19
0.88 0.73 0.29 0 20
0.91 0.76 0.29 1 20
0.91 0.77 0.32 2 20
0.92 0.79 0.34 3 20
0.93 0.79 0.33 4 20
0.92 0.77 0.3 5 20
0.91 0.75 0.27 6 20
0.91 0.76 0.31 7 20
0.91 0.78 0.37 8 20
0.92 0.8 0.4 9 20
0.92 0.8 0.42 10 20
0.92 0.8 0.42 11 20
0.92 0.8 0.43 12 20
0.93 0.81 0.44 13 20
0.93 0.81 0.44 14 20
0.93 0.81 0.43 15 20
0.93 0.81 0.42 16 20
0.93 0.8 0.4 17 20
0.93 0.8 0.38 18 20
0.92 0.78 0.36 19 20
0.92 0.78 0.36 20 20
0.92 0.78 0.35 21 20
0.91 0.77 0.33 22 20
0.89 0.74 0.29 23 20
0.85 0.69 0.23 24 20
0.84 0.67 0.22 25 20
0.84 0.67 0.25 26 20
0.84 0.69 0.29 27 20
0.84 0.69 0.31 28 20
0.8 0.68 0.39 29 20
1.0 1.0 0.0 30 20
0.84 0.71 0.32 0 21
0.89 0.74 0.29 1 21
0.92 0.77 0.32 2 21
0.93 0.79 0.34 3 21
0.93 0.79 0.34 4 21
0.93 0.78 0.33 5 21
0.93 0.78 0.33 6 21
0.92 0.77 0.3 7 21
0.91 0.76 0.28 8 21
0.92 0.76 0.29 9 21
0.92 0.78 0.33 10 21
0.92 0.79 0.36 11 21
0.93 0.79 0.38 12 21
0.93 0.8 0.38 13 21
0.93 0.8 0.38 14 21
0.93 0.79 0.37 15 21
0.92 0.78 0.36 16 21
0.91 0.77 0.33 17 21
0.91 0.76 0.31 18 21
0.92 0.77 0.33 19 21
0.91 0.76 0.33 20 21
0.9 0.76 0.31 21 21
0.88 0.73 0.27 22 21
0.85 0.69 0.22 23 21
0.84 0.67 0.21 24 21
