1.0 1.0 1.0 9 0
0.6 0.71 0.44 11 0
0.46 0.61 0.2 12 0
0.48 0.62 0.29 13 0
0.67 0.67 0.67 14 0
0.53 0.65 0.36 15 0
0.57 0.67 0.47 16 0
0.5 0.5 0.5 17 0
0.57 0.57 0.57 2 1
0.55 0.6 0.55 3 1
0.5 0.5 0.5 7 1
0.6 0.69 0.44 8 1
0.55 0.67 0.21 9 1
0.57 0.62 0.43 10 1
0.51 0.66 0.3 11 1
0.37 0.53 0.14 12 1
0.4 0.55 0.23 13 1
0.53 0.67 0.45 14 1
0.46 0.6 0.29 15 1
0.53 0.64 0.46 16 1
0.5 0.5 0.5 17 1
0.67 0.67 0.67 1 2
0.62 0.73 0.56 2 2
0.55 0.66 0.41 3 2
0.5 0.59 0.36 4 2
0.5 0.5 0.5 5 2
0.67 0.75 0.63 7 2
0.59 0.72 0.45 8 2
0.5 0.64 0.28 9 2
0.47 0.61 0.24 10 2
0.39 0.55 0.13 11 2
0.33 0.49 0.09 12 2
0.37 0.52 0.22 13 2
0.46 0.61 0.33 14 2
0.42 0.54 0.26 15 2
0.51 0.61 0.44 16 2
0.53 0.53 0.47 17 2
0.44 0.55 0.44 18 2
0.59 0.64 0.54 1 3
0.55 0.65 0.44 2 3
0.38 0.49 0.16 3 3
0.27 0.39 0.05 4 3
0.41 0.53 0.26 5 3
0.67 0.67 0.33 6 3
0.67 0.76 0.53 7 3
0.61 0.73 0.51 8 3
0.44 0.59 0.29 9 3
0.35 0.5 0.14 10 3
0.26 0.43 0.02 11 3
0.26 0.43 0.05 12 3
0.35 0.5 0.2 13 3
0.47 0.6 0.31 14 3
0.45 0.55 0.29 15 3
0.44 0.52 0.35 16 3
0.41 0.47 0.32 17 3
0.5 0.56 0.5 18 3
0.51 0.6 0.4 1 4
0.38 0.5 0.16 2 4
0.28 0.39 0.04 3 4
0.24 0.37 0.02 4 4
0.23 0.36 0.05 5 4
0.43 0.52 0.34 6 4
0.5 0.62 0.29 7 4
0.57 0.68 0.4 8 4
0.41 0.56 0.21 9 4
0.29 0.46 0.12 10 4
0.2 0.38 0.01 11 4
0.24 0.4 0.02 12 4
0.35 0.47 0.14 13 4
0.49 0.56 0.3 14 4
0.39 0.49 0.27 15 4
0.29 0.38 0.22 16 4
0.29 0.36 0.19 17 4
0.5 0.5 0.5 18 4
0.58 0.64 0.51 1 5
0.43 0.53 0.17 2 5
0.27 0.38 0.02 3 5
0.21 0.32 0.02 4 5
0.2 0.33 0.06 5 5
0.47 0.53 0.27 6 5
0.36 0.51 0.16 7 5
0.38 0.53 0.13 8 5
0.37 0.53 0.13 9 5
0.34 0.49 0.19 10 5
0.29 0.43 0.13 11 5
0.35 0.45 0.09 12 5
0.4 0.45 0.13 13 5
0.33 0.38 0.16 14 5
0.16 0.25 0.09 15 5
0.22 0.29 0.07 16 5
0.42 0.51 0.32 17 5
0.57 0.62 0.53 18 5
0.6 0.6 0.6 19 5
0.53 0.59 0.53 0 6
0.47 0.53 0.29 1 6
0.45 0.51 0.2 2 6
0.35 0.43 0.1 3 6
0.18 0.27 0.02 4 6
0.36 0.42 0.14 5 6
0.44 0.48 0.18 6 6
0.47 0.55 0.28 7 6
0.33 0.42 0.03 8 6
0.35 0.45 0.07 9 6
0.55 0.64 0.38 10 6
0.47 0.55 0.23 11 6
0.56 0.61 0.36 12 6
0.36 0.33 0.17 13 6
0.22 0.19 0.02 14 6
0.26 0.27 0.06 15 6
0.34 0.39 0.13 16 6
0.49 0.57 0.37 17 6
0.63 0.69 0.56 18 6
0.53 0.63 0.38 19 6
0.56 0.56 0.5 0 7
0.48 0.54 0.33 1 7
0.44 0.48 0.22 2 7
0.45 0.5 0.24 3 7
0.44 0.45 0.17 4 7
0.51 0.45 0.18 5 7
0.41 0.31 0.1 6 7
0.53 0.5 0.25 7 7
0.45 0.44 0.15 8 7
0.37 0.35 0.05 9 7
0.57 0.57 0.22 10 7
0.54 0.56 0.26 11 7
0.51 0.5 0.29 12 7
0.51 0.37 0.26 13 7
0.49 0.31 0.14 14 7
0.5 0.39 0.24 15 7
0.58 0.51 0.38 16 7
0.6 0.6 0.6 17 7
0.67 0.67 0.67 19 7
0.56 0.62 0.56 0 8
0.45 0.45 0.31 1 8
0.39 0.33 0.18 2 8
0.5 0.36 0.18 3 8
0.67 0.35 0.2 4 8
0.7 0.25 0.11 5 8
0.62 0.21 0.05 6 8
0.55 0.25 0.04 7 8
0.64 0.27 0.07 8 8
0.62 0.23 0.05 9 8
0.59 0.19 0.05 10 8
0.59 0.15 0.04 11 8
0.58 0.13 0.05 12 8
0.64 0.08 0.06 13 8
0.7 0.18 0.18 14 8
0.74 0.34 0.33 15 8
0.78 0.38 0.35 16 8
0.8 0.31 0.29 17 8
0.69 0.46 0.46 18 8
0.69 0.56 0.56 1 9
0.86 0.45 0.42 2 9
0.87 0.34 0.29 3 9
0.85 0.21 0.19 4 9
0.77 0.12 0.07 5 9
0.73 0.07 0.04 6 9
0.78 0.14 0.08 7 9
0.84 0.14 0.09 8 9
0.82 0.12 0.09 9 9
0.72 0.07 0.04 10 9
0.68 0.07 0.04 11 9
0.72 0.04 0.02 12 9
0.72 0.1 0.1 13 9
0.69 0.11 0.12 14 9
0.72 0.31 0.32 15 9
0.75 0.36 0.38 16 9
0.76 0.34 0.35 17 9
0.8 0.36 0.36 18 9
0.77 0.55 0.55 19 9
0.67 0.5 0.5 0 10
0.94 0.54 0.55 1 10
0.93 0.42 0.45 2 10
0.93 0.25 0.28 3 10
0.86 0.1 0.1 4 10
0.85 0.09 0.09 5 10
0.81 0.1 0.09 6 10
0.87 0.14 0.13 7 10
0.87 0.17 0.2 8 10
0.83 0.16 0.13 9 10
0.84 0.16 0.15 10 10
0.8 0.09 0.09 11 10
0.78 0.11 0.1 12 10
0.73 0.11 0.11 13 10
0.7 0.09 0.09 14 10
0.71 0.25 0.27 15 10
0.77 0.4 0.44 16 10
0.78 0.44 0.47 17 10
0.78 0.44 0.45 18 10
0.84 0.47 0.45 19 10
0.73 0.58 0.63 20 10
0.86 0.57 0.57 0 11
0.95 0.47 0.5 1 11
0.93 0.36 0.42 2 11
0.9 0.36 0.45 3 11
0.91 0.23 0.28 4 11
0.9 0.3 0.39 5 11
0.88 0.2 0.27 6 11
0.85 0.15 0.18 7 11
0.84 0.15 0.16 8 11
0.83 0.09 0.08 9 11
0.82 0.13 0.1 10 11
0.79 0.1 0.09 11 11
0.78 0.15 0.16 12 11
0.73 0.13 0.1 13 11
0.72 0.07 0.09 14 11
0.7 0.22 0.22 15 11
0.75 0.35 0.39 16 11
0.8 0.48 0.53 17 11
0.8 0.47 0.53 18 11
0.82 0.47 0.52 19 11
0.86 0.62 0.69 20 11
0.95 0.47 0.53 0 12
0.92 0.4 0.46 1 12
0.95 0.52 0.6 2 12
0.88 0.36 0.45 3 12
0.88 0.27 0.35 4 12
0.85 0.21 0.25 5 12
0.85 0.24 0.29 6 12
0.85 0.24 0.32 7 12
0.84 0.22 0.26 8 12
0.84 0.28 0.33 9 12
0.8 0.12 0.16 10 12
0.76 0.14 0.16 11 12
0.76 0.18 0.21 12 12
0.73 0.09 0.11 13 12
0.71 0.18 0.17 14 12
0.7 0.13 0.15 15 12
0.7 0.19 0.22 16 12
0.77 0.38 0.44 17 12
0.8 0.49 0.53 18 12
0.79 0.42 0.45 19 12
0.88 0.5 0.58 20 12
0.95 0.45 0.48 0 13
0.96 0.43 0.45 1 13
0.91 0.5 0.52 2 13
0.93 0.58 0.62 3 13
0.92 0.55 0.61 4 13
0.86 0.3 0.36 5 13
0.86 0.31 0.39 6 13
0.81 0.18 0.22 7 13
0.85 0.31 0.34 8 13
0.8 0.2 0.24 9 13
0.75 0.14 0.13 10 13
0.75 0.16 0.21 11 13
0.72 0.11 0.15 12 13
0.7 0.08 0.1 13 13
0.68 0.08 0.1 14 13
0.66 0.15 0.14 15 13
0.69 0.14 0.18 16 13
0.74 0.25 0.3 17 13
0.76 0.35 0.41 18 13
0.8 0.42 0.48 19 13
0.87 0.55 0.61 20 13
0.93 0.47 0.5 0 14
0.93 0.47 0.45 1 14
0.91 0.47 0.49 2 14
0.9 0.49 0.51 3 14
0.82 0.28 0.32 4 14
0.87 0.33 0.37 5 14
0.82 0.13 0.16 6 14
0.82 0.22 0.25 7 14
0.81 0.18 0.23 8 14
0.75 0.07 0.09 9 14
0.74 0.14 0.17 10 14
0.69 0.08 0.11 11 14
0.67 0.07 0.08 12 14
0.65 0.12 0.12 13 14
0.67 0.05 0.06 14 14
0.65 0.05 0.07 15 14
0.66 0.09 0.11 16 14
0.67 0.18 0.2 17 14
0.71 0.27 0.31 18 14
0.78 0.37 0.42 19 14
0.83 0.48 0.55 20 14
0.92 0.4 0.46 0 15
0.92 0.38 0.42 1 15
0.91 0.45 0.46 2 15
0.85 0.34 0.36 3 15
0.86 0.37 0.41 4 15
0.79 0.11 0.15 5 15
0.76 0.09 0.13 6 15
0.8 0.15 0.17 7 15
0.75 0.09 0.13 8 15
0.71 0.09 0.11 9 15
0.7 0.09 0.1 10 15
0.67 0.04 0.05 11 15
0.66 0.1 0.11 12 15
0.65 0.04 0.06 13 15
0.63 0.08 0.09 14 15
0.64 0.07 0.11 15 15
0.63 0.06 0.1 16 15
0.65 0.13 0.2 17 15
0.72 0.26 0.3 18 15
0.77 0.32 0.35 19 15
0.83 0.41 0.49 20 15
0.91 0.47 0.52 0 16
0.88 0.27 0.34 1 16
0.84 0.22 0.28 2 16
0.86 0.31 0.37 3 16
0.81 0.16 0.23 4 16
0.78 0.14 0.17 5 16
0.78 0.13 0.19 6 16
0.73 0.07 0.11 7 16
0.75 0.12 0.17 8 16
0.73 0.09 0.13 9 16
0.71 0.08 0.1 10 16
0.7 0.12 0.14 11 16
0.66 0.04 0.06 12 16
0.64 0.06 0.06 13 16
0.65 0.04 0.05 14 16
0.64 0.04 0.07 15 16
0.63 0.1 0.17 16 16
0.63 0.09 0.15 17 16
0.67 0.11 0.17 18 16
0.73 0.25 0.3 19 16
0.84 0.49 0.57 20 16
