0.35 0.26 0.2 0 0
0.43 0.32 0.25 1 0
0.46 0.37 0.3 2 0
0.36 0.31 0.28 3 0
0.35 0.29 0.24 4 0
0.4 0.4 0.4 5 0
0.4 0.3 0.22 0 1
0.37 0.28 0.21 1 1
0.44 0.34 0.25 2 1
0.39 0.31 0.24 3 1
0.33 0.23 0.16 4 1
0.44 0.34 0.27 5 1
0.58 0.58 0.53 6 1
0.37 0.28 0.22 0 2
0.44 0.33 0.25 1 2
0.4 0.3 0.23 2 2
0.4 0.3 0.23 3 2
0.43 0.35 0.29 4 2
0.39 0.29 0.22 5 2
0.61 0.53 0.47 6 2
0.49 0.42 0.38 7 2
0.47 0.43 0.39 8 2
0.56 0.56 0.5 9 2
0.44 0.33 0.25 0 3
0.38 0.28 0.21 1 3
0.41 0.31 0.22 2 3
0.49 0.4 0.32 3 3
0.44 0.34 0.27 4 3
0.6 0.53 0.46 5 3
0.27 0.24 0.2 6 3
0.2 0.16 0.13 7 3
0.42 0.35 0.28 8 3
0.82 0.76 0.67 9 3
0.69 0.65 0.6 10 3
0.43 0.32 0.24 0 4
0.46 0.36 0.27 1 4
0.47 0.38 0.31 2 4
0.49 0.41 0.33 3 4
0.63 0.56 0.49 4 4
0.6 0.54 0.45 5 4
0.65 0.61 0.55 6 4
0.36 0.3 0.25 7 4
0.71 0.65 0.58 8 4
0.56 0.52 0.47 9 4
0.2 0.18 0.16 10 4
0.15 0.15 0.13 11 4
0.48 0.38 0.3 0 5
0.54 0.45 0.36 1 5
0.47 0.4 0.32 2 5
0.58 0.5 0.42 3 5
0.45 0.42 0.37 4 5
0.25 0.22 0.18 5 5
0.65 0.59 0.51 6 5
0.75 0.69 0.62 7 5
0.62 0.57 0.51 8 5
0.17 0.16 0.14 9 5
0.05 0.04 0.04 10 5
0.05 0.04 0.04 11 5
0.15 0.15 0.13 12 5
0.29 0.29 0.29 13 5
0.5 0.33 0.33 14 5
0.55 0.47 0.39 0 6
0.45 0.38 0.33 1 6
0.43 0.36 0.29 2 6
0.66 0.59 0.49 3 6
0.53 0.5 0.44 4 6
0.25 0.22 0.18 5 6
0.64 0.58 0.5 6 6
0.69 0.64 0.58 7 6
0.24 0.23 0.21 8 6
0.05 0.04 0.04 9 6
